k,TP_maintained_risky,FP_unnecessary_maintenance,TN_correct_no_maintenance,FN_missed_risky_cases,false_negative_rate,false_positive_rate,total_cost,average_cost_per_sample,dataset,cost_fn,cost_fp,split_used_for_k_selection
2.3,1079,3644,5758,13,0.011904761904761904,0.38757711125292493,3904.0,0.37202210787116446,FD002,20,1.0,calibration
2.35,1079,3777,5625,13,0.011904761904761904,0.4017230376515635,4037.0,0.38469601677148846,FD002,20,1.0,calibration
2.4,1079,3909,5493,13,0.011904761904761904,0.41576260370134016,4169.0,0.3972746331236897,FD002,20,1.0,calibration
2.45,1081,4043,5359,11,0.010073260073260074,0.43001489044884067,4263.0,0.40623213264722696,FD002,20,1.0,calibration
2.5,1081,4149,5253,11,0.010073260073260074,0.44128908742820677,4369.0,0.4163331427482371,FD002,20,1.0,calibration
2.55,1082,4261,5141,10,0.009157509157509158,0.4532014465007445,4461.0,0.4251000571755289,FD002,20,1.0,calibration
2.6,1082,4382,5020,10,0.009157509157509158,0.4660710487130398,4582.0,0.43663045549838003,FD002,20,1.0,calibration
2.65,1083,4484,4918,9,0.008241758241758242,0.47691980429695807,4664.0,0.4444444444444444,FD002,20,1.0,calibration
2.7,1083,4603,4799,9,0.008241758241758242,0.48957668581152947,4783.0,0.45578425767105013,FD002,20,1.0,calibration
2.75,1083,4729,4673,9,0.008241758241758242,0.5029780897681344,4909.0,0.46779111873451495,FD002,20,1.0,calibration
2.8,1083,4845,4557,9,0.008241758241758242,0.51531589023612,5025.0,0.47884505431675245,FD002,20,1.0,calibration
2.85,1084,4974,4428,8,0.007326007326007326,0.5290363752393108,5134.0,0.4892319420621307,FD002,20,1.0,calibration
2.9,1085,5094,4308,7,0.00641025641025641,0.541799617102744,5234.0,0.4987611968744044,FD002,20,1.0,calibration
2.95,1085,5204,4198,7,0.00641025641025641,0.553499255477558,5344.0,0.5092433771679055,FD002,20,1.0,calibration
3.0,1085,5327,4075,7,0.00641025641025641,0.5665815783875771,5467.0,0.5209643605870021,FD002,20,1.0,calibration
0.0,495,113,9289,597,0.5467032967032966,0.012018719421399702,29963.0,2.8552506194015628,FD002,50,1.0,calibration
0.05,511,125,9277,581,0.532051282051282,0.013295043607743034,29175.0,2.7801600914808464,FD002,50,1.0,calibration
0.1,530,141,9261,562,0.5146520146520146,0.014996809189534142,28241.0,2.69115685153421,FD002,50,1.0,calibration
0.15,556,160,9242,536,0.4908424908424908,0.017017655817911082,26960.0,2.569087097388984,FD002,50,1.0,calibration
0.2,571,170,9232,521,0.47710622710622713,0.018081259306530525,26220.0,2.4985706117781588,FD002,50,1.0,calibration
0.25,599,183,9219,493,0.45146520146520147,0.0194639438417358,24833.0,2.366399847531923,FD002,50,1.0,calibration
0.3,620,203,9199,472,0.43223443223443225,0.021591150818974687,23803.0,2.268248522965504,FD002,50,1.0,calibration
0.35,643,228,9174,449,0.41117216117216115,0.024250159540523293,22678.0,2.161044406327425,FD002,50,1.0,calibration
0.4,663,257,9145,429,0.39285714285714285,0.027334609657519677,21707.0,2.068515342100248,FD002,50,1.0,calibration
0.45,686,278,9124,406,0.3717948717948718,0.029568176983620506,20578.0,1.960930055269678,FD002,50,1.0,calibration
0.5,708,308,9094,384,0.3516483516483517,0.03275898744947883,19508.0,1.8589670287783495,FD002,50,1.0,calibration
0.55,730,341,9061,362,0.3315018315018315,0.036268878961923,18441.0,1.7572898799313894,FD002,50,1.0,calibration
0.6,752,372,9030,340,0.31135531135531136,0.03956604977664327,17372.0,1.6554221459881837,FD002,50,1.0,calibration
0.65,773,413,8989,319,0.29212454212454214,0.04392682407998298,16363.0,1.5592719649323423,FD002,50,1.0,calibration
0.7,800,453,8949,292,0.2673992673992674,0.048181238034460755,15053.0,1.434438726891557,FD002,50,1.0,calibration
0.75,827,493,8909,265,0.24267399267399267,0.05243565198893852,13743.0,1.3096054888507718,FD002,50,1.0,calibration
0.8,840,547,8855,252,0.23076923076923078,0.05817911082748351,13147.0,1.2528111301696208,FD002,50,1.0,calibration
0.85,860,589,8813,232,0.21245421245421245,0.06264624547968517,12189.0,1.161520869068039,FD002,50,1.0,calibration
0.9,891,643,8759,201,0.18406593406593408,0.06838970431823016,10693.0,1.0189632170764247,FD002,50,1.0,calibration
0.95,914,710,8692,178,0.163003663003663,0.07551584769198043,9610.0,0.9157613874595006,FD002,50,1.0,calibration
1.0,932,769,8633,160,0.14652014652014653,0.08179110827483514,8769.0,0.835620354488279,FD002,50,1.0,calibration
1.05,946,839,8563,146,0.1336996336996337,0.08923633269517124,8139.0,0.7755860491709549,FD002,50,1.0,calibration
1.1,960,927,8475,132,0.12087912087912088,0.09859604339502234,7527.0,0.7172670097198399,FD002,50,1.0,calibration
1.15,971,1011,8391,121,0.1108058608058608,0.10753031269942566,7061.0,0.6728606822946446,FD002,50,1.0,calibration
1.2,978,1079,8323,114,0.1043956043956044,0.11476281642203787,6779.0,0.6459881837240328,FD002,50,1.0,calibration
1.25,996,1174,8228,96,0.08791208791208792,0.12486704956392257,5974.0,0.5692776824852297,FD002,50,1.0,calibration
1.3,1002,1261,8141,90,0.08241758241758242,0.13412039991491173,5761.0,0.5489803697350867,FD002,50,1.0,calibration
1.35,1007,1353,8049,85,0.07783882783882784,0.1439055520102106,5603.0,0.5339241471316943,FD002,50,1.0,calibration
1.4,1020,1454,7948,72,0.06593406593406594,0.15464794724526695,5054.0,0.4816085382123118,FD002,50,1.0,calibration
1.45,1029,1565,7837,63,0.057692307692307696,0.16645394596894278,4715.0,0.449304364398704,FD002,50,1.0,calibration
1.5,1034,1686,7716,58,0.05311355311355311,0.17932354818123802,4586.0,0.437011625690871,FD002,50,1.0,calibration
1.55,1042,1811,7591,50,0.045787545787545784,0.19261859178898108,4311.0,0.41080617495711835,FD002,50,1.0,calibration
1.6,1045,1927,7475,47,0.04304029304029304,0.2049563922569666,4277.0,0.4075662283209453,FD002,50,1.0,calibration
1.65,1050,2054,7348,42,0.038461538461538464,0.21846415656243354,4154.0,0.3958452449018487,FD002,50,1.0,calibration
1.7,1053,2200,7202,39,0.03571428571428571,0.2339927674962774,4150.0,0.39546407470935774,FD002,50,1.0,calibration
1.75,1058,2319,7083,34,0.031135531135531136,0.24664964901084876,4019.0,0.3829807509052792,FD002,50,1.0,calibration
1.8,1061,2436,6966,31,0.028388278388278388,0.25909380982769625,3986.0,0.3798360968172289,FD002,50,1.0,calibration
1.85,1063,2566,6836,29,0.026556776556776556,0.272920655179749,4016.0,0.382694873260911,FD002,50,1.0,calibration
1.9,1065,2700,6702,27,0.024725274725274724,0.2871729419272495,4050.0,0.38593481989708406,FD002,50,1.0,calibration
1.95,1067,2813,6589,25,0.022893772893772892,0.2991916613486492,4063.0,0.3871736230226796,FD002,50,1.0,calibration
2.0,1069,2937,6465,23,0.021062271062271064,0.31238034460753034,4087.0,0.3894606441776253,FD002,50,1.0,calibration
2.05,1072,3064,6338,20,0.018315018315018316,0.32588810891299724,4064.0,0.38726891557080234,FD002,50,1.0,calibration
2.1,1074,3189,6213,18,0.016483516483516484,0.33918315252074027,4089.0,0.3896512292738708,FD002,50,1.0,calibration
2.15,1075,3296,6106,17,0.015567765567765568,0.3505637098489683,4146.0,0.3950829045168668,FD002,50,1.0,calibration
2.2,1077,3413,5989,15,0.013736263736263736,0.3630078706658158,4163.0,0.3967028778349533,FD002,50,1.0,calibration
2.25,1077,3533,5869,15,0.013736263736263736,0.3757711125292491,4283.0,0.40813798360968173,FD002,50,1.0,calibration
2.3,1079,3644,5758,13,0.011904761904761904,0.38757711125292493,4294.0,0.40918620163903185,FD002,50,1.0,calibration
2.35,1079,3777,5625,13,0.011904761904761904,0.4017230376515635,4427.0,0.42186011053935585,FD002,50,1.0,calibration
2.4,1079,3909,5493,13,0.011904761904761904,0.41576260370134016,4559.0,0.4344387268915571,FD002,50,1.0,calibration
2.45,1081,4043,5359,11,0.010073260073260074,0.43001489044884067,4593.0,0.43767867352773016,FD002,50,1.0,calibration
2.5,1081,4149,5253,11,0.010073260073260074,0.44128908742820677,4699.0,0.4477796836287402,FD002,50,1.0,calibration
2.55,1082,4261,5141,10,0.009157509157509158,0.4532014465007445,4761.0,0.45368782161234994,FD002,50,1.0,calibration
2.6,1082,4382,5020,10,0.009157509157509158,0.4660710487130398,4882.0,0.46521821993520107,FD002,50,1.0,calibration
2.65,1083,4484,4918,9,0.008241758241758242,0.47691980429695807,4934.0,0.47017343243758336,FD002,50,1.0,calibration
2.7,1083,4603,4799,9,0.008241758241758242,0.48957668581152947,5053.0,0.48151324566418907,FD002,50,1.0,calibration
2.75,1083,4729,4673,9,0.008241758241758242,0.5029780897681344,5179.0,0.4935201067276539,FD002,50,1.0,calibration
2.8,1083,4845,4557,9,0.008241758241758242,0.51531589023612,5295.0,0.5045740423098913,FD002,50,1.0,calibration
2.85,1084,4974,4428,8,0.007326007326007326,0.5290363752393108,5374.0,0.5121021536115876,FD002,50,1.0,calibration
2.9,1085,5094,4308,7,0.00641025641025641,0.541799617102744,5444.0,0.5187726319801792,FD002,50,1.0,calibration
2.95,1085,5204,4198,7,0.00641025641025641,0.553499255477558,5554.0,0.5292548122736802,FD002,50,1.0,calibration
3.0,1085,5327,4075,7,0.00641025641025641,0.5665815783875771,5677.0,0.5409757956927769,FD002,50,1.0,calibration
0.0,495,113,9289,597,0.5467032967032966,0.012018719421399702,59813.0,5.699733180865256,FD002,100,1.0,calibration
0.05,511,125,9277,581,0.532051282051282,0.013295043607743034,58225.0,5.54840861444635,FD002,100,1.0,calibration
0.1,530,141,9261,562,0.5146520146520146,0.014996809189534142,56341.0,5.3688774537831145,FD002,100,1.0,calibration
0.15,556,160,9242,536,0.4908424908424908,0.017017655817911082,53760.0,5.12292738707833,FD002,100,1.0,calibration
0.2,571,170,9232,521,0.47710622710622713,0.018081259306530525,52270.0,4.980941490375453,FD002,100,1.0,calibration
0.25,599,183,9219,493,0.45146520146520147,0.0194639438417358,49483.0,4.715361158757386,FD002,100,1.0,calibration
0.3,620,203,9199,472,0.43223443223443225,0.021591150818974687,47403.0,4.517152658662092,FD002,100,1.0,calibration
0.35,643,228,9174,449,0.41117216117216115,0.024250159540523293,45128.0,4.300362111682866,FD002,100,1.0,calibration
0.4,663,257,9145,429,0.39285714285714285,0.027334609657519677,43157.0,4.112540499332952,FD002,100,1.0,calibration
0.45,686,278,9124,406,0.3717948717948718,0.029568176983620506,40878.0,3.895368782161235,FD002,100,1.0,calibration
0.5,708,308,9094,384,0.3516483516483517,0.03275898744947883,38708.0,3.6885839527348963,FD002,100,1.0,calibration
0.55,730,341,9061,362,0.3315018315018315,0.036268878961923,36541.0,3.4820850009529254,FD002,100,1.0,calibration
0.6,752,372,9030,340,0.31135531135531136,0.03956604977664327,34372.0,3.2753954640747094,FD002,100,1.0,calibration
0.65,773,413,8989,319,0.29212454212454214,0.04392682407998298,32313.0,3.0791881074899945,FD002,100,1.0,calibration
0.7,800,453,8949,292,0.2673992673992674,0.048181238034460755,29653.0,2.8257099294835144,FD002,100,1.0,calibration
0.75,827,493,8909,265,0.24267399267399267,0.05243565198893852,26993.0,2.5722317514770343,FD002,100,1.0,calibration
0.8,840,547,8855,252,0.23076923076923078,0.05817911082748351,25747.0,2.4534972365161045,FD002,100,1.0,calibration
0.85,860,589,8813,232,0.21245421245421245,0.06264624547968517,23789.0,2.266914427291786,FD002,100,1.0,calibration
0.9,891,643,8759,201,0.18406593406593408,0.06838970431823016,20743.0,1.9766533257099295,FD002,100,1.0,calibration
0.95,914,710,8692,178,0.163003663003663,0.07551584769198043,18510.0,1.7638650657518582,FD002,100,1.0,calibration
1.0,932,769,8633,160,0.14652014652014653,0.08179110827483514,16769.0,1.5979607394701734,FD002,100,1.0,calibration
1.05,946,839,8563,146,0.1336996336996337,0.08923633269517124,15439.0,1.4712216504669335,FD002,100,1.0,calibration
1.1,960,927,8475,132,0.12087912087912088,0.09859604339502234,14127.0,1.346197827329903,FD002,100,1.0,calibration
1.15,971,1011,8391,121,0.1108058608058608,0.10753031269942566,13111.0,1.2493805984372022,FD002,100,1.0,calibration
1.2,978,1079,8323,114,0.1043956043956044,0.11476281642203787,12479.0,1.1891557080236326,FD002,100,1.0,calibration
1.25,996,1174,8228,96,0.08791208791208792,0.12486704956392257,10774.0,1.0266819134743663,FD002,100,1.0,calibration
1.3,1002,1261,8141,90,0.08241758241758242,0.13412039991491173,10261.0,0.9777968362874023,FD002,100,1.0,calibration
1.35,1007,1353,8049,85,0.07783882783882784,0.1439055520102106,9853.0,0.9389174766533257,FD002,100,1.0,calibration
1.4,1020,1454,7948,72,0.06593406593406594,0.15464794724526695,8654.0,0.8246617114541643,FD002,100,1.0,calibration
1.45,1029,1565,7837,63,0.057692307692307696,0.16645394596894278,7865.0,0.749475890985325,FD002,100,1.0,calibration
1.5,1034,1686,7716,58,0.05311355311355311,0.17932354818123802,7486.0,0.7133600152468077,FD002,100,1.0,calibration
1.55,1042,1811,7591,50,0.045787545787545784,0.19261859178898108,6811.0,0.6490375452639604,FD002,100,1.0,calibration
1.6,1045,1927,7475,47,0.04304029304029304,0.2049563922569666,6627.0,0.6315037164093767,FD002,100,1.0,calibration
1.65,1050,2054,7348,42,0.038461538461538464,0.21846415656243354,6254.0,0.5959595959595959,FD002,100,1.0,calibration
1.7,1053,2200,7202,39,0.03571428571428571,0.2339927674962774,6100.0,0.5812845435486945,FD002,100,1.0,calibration
1.75,1058,2319,7083,34,0.031135531135531136,0.24664964901084876,5719.0,0.5449780827139318,FD002,100,1.0,calibration
1.8,1061,2436,6966,31,0.028388278388278388,0.25909380982769625,5536.0,0.5275395464074709,FD002,100,1.0,calibration
1.85,1063,2566,6836,29,0.026556776556776556,0.272920655179749,5466.0,0.5208690680388793,FD002,100,1.0,calibration
1.9,1065,2700,6702,27,0.024725274725274724,0.2871729419272495,5400.0,0.5145797598627787,FD002,100,1.0,calibration
1.95,1067,2813,6589,25,0.022893772893772892,0.2991916613486492,5313.0,0.5062893081761006,FD002,100,1.0,calibration
2.0,1069,2937,6465,23,0.021062271062271064,0.31238034460753034,5237.0,0.4990470745187726,FD002,100,1.0,calibration
2.05,1072,3064,6338,20,0.018315018315018316,0.32588810891299724,5064.0,0.48256146369353914,FD002,100,1.0,calibration
2.1,1074,3189,6213,18,0.016483516483516484,0.33918315252074027,4989.0,0.4754145225843339,FD002,100,1.0,calibration
2.15,1075,3296,6106,17,0.015567765567765568,0.3505637098489683,4996.0,0.4760815704211931,FD002,100,1.0,calibration
2.2,1077,3413,5989,15,0.013736263736263736,0.3630078706658158,4913.0,0.4681722889270059,FD002,100,1.0,calibration
2.25,1077,3533,5869,15,0.013736263736263736,0.3757711125292491,5033.0,0.4796073947017343,FD002,100,1.0,calibration
2.3,1079,3644,5758,13,0.011904761904761904,0.38757711125292493,4944.0,0.47112635791881075,FD002,100,1.0,calibration
2.35,1079,3777,5625,13,0.011904761904761904,0.4017230376515635,5077.0,0.48380026681913474,FD002,100,1.0,calibration
2.4,1079,3909,5493,13,0.011904761904761904,0.41576260370134016,5209.0,0.496378883171336,FD002,100,1.0,calibration
2.45,1081,4043,5359,11,0.010073260073260074,0.43001489044884067,5143.0,0.49008957499523537,FD002,100,1.0,calibration
2.5,1081,4149,5253,11,0.010073260073260074,0.44128908742820677,5249.0,0.5001905850962455,FD002,100,1.0,calibration
2.55,1082,4261,5141,10,0.009157509157509158,0.4532014465007445,5261.0,0.5013340956737183,FD002,100,1.0,calibration
2.6,1082,4382,5020,10,0.009157509157509158,0.4660710487130398,5382.0,0.5128644939965694,FD002,100,1.0,calibration
2.65,1083,4484,4918,9,0.008241758241758242,0.47691980429695807,5384.0,0.5130550790928149,FD002,100,1.0,calibration
2.7,1083,4603,4799,9,0.008241758241758242,0.48957668581152947,5503.0,0.5243948923194206,FD002,100,1.0,calibration
2.75,1083,4729,4673,9,0.008241758241758242,0.5029780897681344,5629.0,0.5364017533828854,FD002,100,1.0,calibration
2.8,1083,4845,4557,9,0.008241758241758242,0.51531589023612,5745.0,0.547455688965123,FD002,100,1.0,calibration
2.85,1084,4974,4428,8,0.007326007326007326,0.5290363752393108,5774.0,0.5502191728606823,FD002,100,1.0,calibration
2.9,1085,5094,4308,7,0.00641025641025641,0.541799617102744,5794.0,0.552125023823137,FD002,100,1.0,calibration
2.95,1085,5204,4198,7,0.00641025641025641,0.553499255477558,5904.0,0.5626072041166381,FD002,100,1.0,calibration
3.0,1085,5327,4075,7,0.00641025641025641,0.5665815783875771,6027.0,0.5743281875357347,FD002,100,1.0,calibration
