k,TP_maintained_risky,FP_unnecessary_maintenance,TN_correct_no_maintenance,FN_missed_risky_cases,false_negative_rate,false_positive_rate,total_cost,average_cost_per_sample,dataset,cost_fp,cost_fn,maintenance_threshold
1.3,1019,1369,7834,73,0.06684981684981685,0.1487558404867978,8669.0,0.8420592520641088,FD002,1.0,100,20
1.35,1029,1470,7733,63,0.057692307692307696,0.15973052265565577,7770.0,0.754735308402137,FD002,1.0,100,20
1.4,1035,1558,7645,57,0.0521978021978022,0.16929262197109637,7258.0,0.7050024283632832,FD002,1.0,100,20
1.45,1038,1685,7518,54,0.04945054945054945,0.1830924698467891,7085.0,0.6881981544439048,FD002,1.0,100,20
1.5,1046,1794,7409,46,0.04212454212454213,0.19493643377159622,6394.0,0.6210781932977173,FD002,1.0,100,20
1.55,1048,1921,7282,44,0.040293040293040296,0.20873628164728894,6321.0,0.6139873725109276,FD002,1.0,100,20
1.6,1052,2040,7163,40,0.03663003663003663,0.2216668477670325,6040.0,0.5866925692083536,FD002,1.0,100,20
1.65,1057,2168,7035,35,0.03205128205128205,0.23557535586221884,5668.0,0.5505585235551238,FD002,1.0,100,20
1.7,1061,2292,6911,31,0.028388278388278388,0.24904922307943061,5392.0,0.5237493929091792,FD002,1.0,100,20
1.75,1062,2423,6780,30,0.027472527472527472,0.2632837118330979,5423.0,0.5267605633802817,FD002,1.0,100,20
1.8,1066,2538,6665,26,0.023809523809523808,0.2757796370748669,5138.0,0.49907722195240406,FD002,1.0,100,20
1.85,1067,2690,6513,25,0.022893772893772892,0.29229599043790067,5190.0,0.5041282175813502,FD002,1.0,100,20
1.9,1067,2794,6409,25,0.022893772893772892,0.3035966532652396,5294.0,0.5142302088392423,FD002,1.0,100,20
1.95,1069,2910,6293,23,0.021062271062271064,0.31620123872650224,5210.0,0.5060709082078679,FD002,1.0,100,20
2.0,1071,3035,6168,21,0.019230769230769232,0.32978376616320765,5135.0,0.49878581835842645,FD002,1.0,100,20
